vsid,weight,gender,age_group4,education,income,region,metro,race,hispanic,pid_base,pid_lean,vote_2024,votechoice_2024
dd4c274d-a55f-440f-9f16-d493a77bd79e,0.759133541,Female,65+,High school graduate or GED,"$15,000 to under $50,000",Northeast,Metropolitan,White,No,Republican,,I voted,Donald Trump
20ea4067-1bfd-477c-a707-333684301d19,0.529791407,Male,30-49,High school graduate or GED,"Less than $15,000",South,Metropolitan,Black or African-American,No,Independent,The Democratic Party,I voted,Kamala Harris
6862ffee-503d-4a1f-a7f9-eb926681aa89,0.866409914,Male,50-64,"Some college, no degree","$50,000 to under $75,000",South,Metropolitan,White,No,Republican,,I voted,Donald Trump
348b101a-854f-4451-9e4d-1f955d1f06db,0.685695039,Female,65+,Post-graduate degree,"$100,000 to under $150,000",West,Metropolitan,White,No,Independent,The Republican Party,I voted,Donald Trump
476e9fd2-feb3-44c1-b2da-8363e485e88c,1.186380175,Female,18-29,4-year or bachelor degree,"Less than $15,000",Midwest,Metropolitan,White,No,Independent,Neither,I voted,Someone else
857dc9f4-9251-40fc-829d-f7ffada139f0,0.674277227,Female,65+,Post-graduate degree,"$75,000 to under $100,000",West,Metropolitan,White,No,Independent,The Democratic Party,I voted,Kamala Harris
ce849718-389f-4768-876f-0007fe7b50ee,1.030853539,Male,30-49,High school graduate or GED,"$50,000 to under $75,000",Midwest,Metropolitan,White,No,Democrat,,I voted,Kamala Harris
0abdfd22-d697-4eb5-8b4d-579865660c42,1.247734906,Female,18-29,"Some college, no degree","$50,000 to under $75,000",West,Metropolitan,Asian or Asian-American,No,Independent,The Democratic Party,I voted,Kamala Harris
4f5b32cd-0693-4ac9-b863-9dcaf2507910,1.319542911,Female,65+,High school graduate or GED,"$75,000 to under $100,000",Midwest,Metropolitan,White,No,Republican,,I voted,Donald Trump
1c046018-d29f-4efa-98c3-d376b1094c6c,0.827127862,Male,50-64,4-year or bachelor degree,"$75,000 to under $100,000",West,Metropolitan,White,No,Republican,,I voted,Donald Trump
8ede5057-5254-4c01-b2ed-9abeaba24029,0.872703496,Female,30-49,"Some college, no degree","$50,000 to under $75,000",West,Metropolitan,Some other race,Yes,Republican,,I voted,Donald Trump
446b6930-4a6e-46d7-8fd2-43f4b920bd3d,0.37459052,Female,65+,4-year or bachelor degree,"$15,000 to under $50,000",Midwest,Metropolitan,Black or African-American,No,Democrat,,I voted,Kamala Harris
74f91702-05e4-4b92-b478-969d630a7806,0.609549221,Female,30-49,High school graduate or GED,"Less than $15,000",Northeast,Non-metro,White,No,Republican,,I voted,Donald Trump
c4a27957-34ba-4984-8b10-c1ff8d205dd2,0.659761552,Male,30-49,4-year or bachelor degree,"$75,000 to under $100,000",Midwest,Metropolitan,White,No,Democrat,,I voted,Kamala Harris
e99148bc-228f-4e23-b93b-db868ecbf9c1,0.678116256,Female,30-49,4-year or bachelor degree,"$75,000 to under $100,000",South,Metropolitan,White,No,Republican,,I voted,Donald Trump
bac961c9-3539-4aec-a194-6e38ea01b2c5,0.599845583,Female,30-49,High school graduate or GED,"$15,000 to under $50,000",South,Non-metro,Native American or American Indian,No,Democrat,,I voted,Donald Trump
5ff14e53-79fc-42ad-9bd6-c22658c85e3c,1.273804759,Female,30-49,4-year or bachelor degree,"$50,000 to under $75,000",Northeast,Metropolitan,Native American or American Indian,No,Independent,Neither,I did not vote,
17da7454-ae5e-4d98-b414-a295e0745b7f,0.562903911,Female,30-49,4-year or bachelor degree,"$50,000 to under $75,000",Northeast,Metropolitan,White,No,Democrat,,I voted,Kamala Harris
90066ff1-0edc-436e-ba94-d56e6fbcb3ae,0.646943639,Female,50-64,High school graduate or GED,"Less than $15,000",South,Metropolitan,White,Yes,Democrat,,I voted,Kamala Harris
00dfbdc8-05f8-4bca-928d-7c8d8598155a,1.775047357,Female,30-49,High school graduate or GED,"$75,000 to under $100,000",Midwest,Metropolitan,White,No,Democrat,,I was not registered to vote,
76872395-6bd2-468a-85bf-fc8c99e0c880,2.499438474,Female,18-29,Post-graduate degree,"$150,000 to under $200,000",West,Metropolitan,Asian or Asian-American,No,Democrat,,I did not vote,
0fdbdd23-ceac-46f7-ab34-bfe7fd722e59,2.00104801,Male,30-49,High school graduate or GED,"$75,000 to under $100,000",South,Non-metro,White,No,Independent,The Democratic Party,I did not vote,
fcad0f4c-6137-44b4-97e1-db4872327d7d,1.059532099,Female,30-49,High school graduate or GED,"$75,000 to under $100,000",Midwest,Non-metro,White,No,Republican,,I voted,Donald Trump
ef0c159a-9bf4-4076-abee-a74976814bc7,0.613621808,Female,50-64,2-year or associate degree,"$75,000 to under $100,000",Northeast,Metropolitan,White,No,Democrat,,I voted,Kamala Harris
82ab16ec-03e0-4294-8454-220302f32439,1.059532099,Female,30-49,High school graduate or GED,"$75,000 to under $100,000",Northeast,Metropolitan,White,No,Republican,,I voted,Donald Trump
fe4d4beb-1e3d-4f3c-8c09-2e362fc05c89,0.701041399,Female,65+,Post-graduate degree,"$100,000 to under $150,000",South,Metropolitan,White,No,Democrat,,I voted,Kamala Harris
5d7d30d1-58a0-4b52-bd10-af110b7a6f97,1.189504256,Male,30-49,4-year or bachelor degree,"$50,000 to under $75,000",Northeast,Metropolitan,Black or African-American,No,Independent,Neither,I did not vote,
78c8391d-8d76-4c8b-a9e0-8dea4bd12425,0.948468826,Female,30-49,Some high school or less,"Less than $15,000",South,Metropolitan,Black or African-American,No,Democrat,,I did not vote,
465e6587-fd55-4c12-a5da-3be39a975c09,0.311475402,Female,30-49,4-year or bachelor degree,"$15,000 to under $50,000",Midwest,Metropolitan,White,No,Other or none,Neither,I voted,Kamala Harris
6536c1e9-2c42-43c2-b113-288712b4ec66,1.443692035,Female,50-64,"Some college, no degree","$50,000 to under $75,000",South,Metropolitan,Mixed race,No,Democrat,,I did not vote,
761ddf57-1d85-4cd2-9280-0fee4caa2037,0.832544882,Male,30-49,2-year or associate degree,"More than $200,000",Midwest,Metropolitan,White,No,Republican,,I voted,Donald Trump
1cf37d0e-7f89-41d3-969d-344d5434b80d,2.527850853,Female,18-29,High school graduate or GED,"$75,000 to under $100,000",South,Metropolitan,Asian or Asian-American,No,Democrat,,I was too young to vote,
6353f842-7e3a-4282-a57b-4dfe6b267e0f,1.241843463,Male,30-49,High school graduate or GED,"$50,000 to under $75,000",Midwest,Non-metro,White,No,Republican,,I voted,Donald Trump
972938cb-8cc6-4751-b338-6b527029de73,0.659761552,Male,30-49,4-year or bachelor degree,"$50,000 to under $75,000",Northeast,Metropolitan,White,No,Democrat,,I voted,Kamala Harris
60d0ccad-6d8b-4eb2-b989-12e541325b7f,1.062352579,Female,18-29,4-year or bachelor degree,"$50,000 to under $75,000",West,Metropolitan,White,No,Democrat,,I voted,Kamala Harris
5ca6ee4a-a8f2-4e50-93e3-e9755f935c0d,0.710321431,Female,30-49,"Some college, no degree","$75,000 to under $100,000",South,Non-metro,White,No,Republican,,I voted,Donald Trump
943b4085-d5c6-4640-b535-9dce09b89709,1.546593766,Male,65+,High school graduate or GED,"$50,000 to under $75,000",South,Non-metro,White,No,Republican,,I voted,Donald Trump
61b3b83c-fec1-4773-af48-3cd72312cdcd,0.844527031,Female,65+,4-year or bachelor degree,"$100,000 to under $150,000",South,Metropolitan,White,No,Republican,,I voted,Donald Trump
a971f667-0835-4c6e-aee3-2e866b28f73d,0.986159391,Female,30-49,High school graduate or GED,"$50,000 to under $75,000",South,Non-metro,Mixed race,No,Independent,Neither,I voted,Kamala Harris
5858e987-8a03-473d-8104-d6d85973b458,0.912258436,Female,30-49,High school graduate or GED,"$15,000 to under $50,000",South,Metropolitan,Black or African-American,No,Independent,Neither,I was not registered to vote,
26e3fb25-0ada-4584-8891-dcda03b95ecc,1.847250114,Female,50-64,High school graduate or GED,"$50,000 to under $75,000",South,Non-metro,White,No,Democrat,,I did not vote,
a58ec208-6c07-44f2-9cac-3aa598866099,2.95148634,Male,18-29,"Some college, no degree","$100,000 to under $150,000",South,Metropolitan,Asian or Asian-American,No,Independent,Neither,I did not vote,
6a8323b0-b25d-4895-ae61-76222d82aa65,0.912258436,Female,30-49,Some high school or less,"Less than $15,000",South,Metropolitan,Black or African-American,No,Other or none,The Democratic Party,I did not vote,
1fdd1ecd-01b3-4d45-8224-d77a580b043f,1.03685268,Male,65+,"Some college, no degree","$50,000 to under $75,000",South,Metropolitan,White,No,Republican,,I voted,Donald Trump
79db81d7-c9f2-45cb-bf5c-adb8f175c347,1.378236661,Female,50-64,Post-graduate degree,"$100,000 to under $150,000",South,Metropolitan,Asian or Asian-American,No,Democrat,,I did not vote,
a8bbc61f-4fec-4763-aaa7-ac678d21a18b,0.957448495,Male,30-49,High school graduate or GED,"$50,000 to under $75,000",South,Metropolitan,Black or African-American,No,Democrat,,I voted,Kamala Harris
239b4d65-ebbf-4493-adf9-bfb24842b4fb,0.861302015,Female,65+,4-year or bachelor degree,"$150,000 to under $200,000",Midwest,Metropolitan,Some other race,Yes,Democrat,,I voted,Kamala Harris
d541ecc6-9b26-4ddd-9930-b15c6301d2fb,1.258918857,Female,50-64,High school graduate or GED,"Less than $15,000",South,Metropolitan,White,No,Republican,,I did not vote,
c003ed5d-7a8f-4e22-abc2-27e7e48e62e8,0.734335338,Female,65+,"Some college, no degree","$100,000 to under $150,000",Northeast,Metropolitan,White,No,Democrat,,I voted,Kamala Harris
6a2c5532-e96e-465f-a81d-c1720038b1c9,1.289174967,Male,50-64,High school graduate or GED,"$100,000 to under $150,000",West,Metropolitan,White,Yes,Independent,The Republican Party,I voted,Donald Trump
9505d1fa-7ac9-4f4f-a91c-4ec78bc8044e,0.844527031,Female,65+,4-year or bachelor degree,"$50,000 to under $75,000",South,Metropolitan,White,No,Republican,,I voted,Donald Trump
a7bdbae4-233b-4f86-8716-33adb3bb97ee,0.472705946,Male,65+,4-year or bachelor degree,"$15,000 to under $50,000",Midwest,Metropolitan,White,No,Democrat,,I voted,Kamala Harris
2c4c0d98-6670-4170-9a78-996fa4964a9f,1.319542911,Female,65+,High school graduate or GED,"$50,000 to under $75,000",South,Metropolitan,White,No,Republican,,I voted,Donald Trump
a87ed54f-3c35-4c93-9b05-d4ae4915866f,2.675895373,Male,18-29,High school graduate or GED,"$15,000 to under $50,000",South,Non-metro,White,No,Republican,,I was not registered to vote,
55b267cb-182c-44ce-bd7d-4b8950d46518,0.844527031,Female,65+,Post-graduate degree,"$150,000 to under $200,000",Northeast,Metropolitan,White,No,Republican,,I voted,Donald Trump
47868500-64c0-4fa7-a78f-7bc3673fcb3b,0.613850633,Female,50-64,High school graduate or GED,"$15,000 to under $50,000",Midwest,Metropolitan,Mixed race,No,Democrat,,I voted,Kamala Harris
921b276f-7b83-48ea-9d4a-3c52dad63f95,0.685260961,Female,50-64,"Some college, no degree","$15,000 to under $50,000",Midwest,Non-metro,White,No,Independent,Neither,I did not vote,
8607c1fb-eb6c-4299-a8d2-93c4974795a1,0.710321431,Female,30-49,2-year or associate degree,"$75,000 to under $100,000",Northeast,Metropolitan,White,No,Republican,,I voted,Donald Trump
72ce651d-c3a7-4648-a124-08b36df94eaa,0.738585926,Male,65+,High school graduate or GED,"$15,000 to under $50,000",Midwest,Metropolitan,White,No,Democrat,,I voted,Kamala Harris
ec7a7238-79af-4f76-88eb-a13b317e39cf,1.059532099,Female,30-49,High school graduate or GED,"$100,000 to under $150,000",Midwest,Non-metro,White,No,Republican,,I voted,Donald Trump
17885102-5a2a-43f3-b81a-d77a253ac521,0.705699668,Female,50-64,4-year or bachelor degree,"$100,000 to under $150,000",South,Metropolitan,White,No,Republican,,I voted,Donald Trump
28423473-a9ce-4b42-b8b8-558ea6e726dd,1.594986255,Male,65+,Post-graduate degree,"$75,000 to under $100,000",South,Metropolitan,White,No,Independent,The Democratic Party,I did not vote,
8b85757b-7d37-4aed-becf-804fe8779d2a,0.827831585,Male,65+,2-year or associate degree,"$50,000 to under $75,000",Northeast,Metropolitan,White,No,Independent,The Democratic Party,I voted,Kamala Harris
0b214e40-b616-4232-918f-6d0d6e676953,0.912258436,Female,30-49,High school graduate or GED,"$15,000 to under $50,000",South,Metropolitan,Black or African-American,No,Independent,Neither,I did not vote,
deb5b4d9-aa27-4ad6-8e5f-5c573c3e3bbe,1.022151314,Female,50-64,High school graduate or GED,"$15,000 to under $50,000",South,Non-metro,White,No,Independent,The Republican Party,I did not vote,
9469cc26-26c5-4df3-9fdf-fccb2174c136,0.678116256,Female,30-49,Post-graduate degree,"$100,000 to under $150,000",Northeast,Metropolitan,White,No,Republican,,I voted,Donald Trump
6ba70380-ef99-49a3-90e7-6d9ed40d1c18,1.062352579,Female,18-29,Post-graduate degree,"$75,000 to under $100,000",South,Metropolitan,White,No,Democrat,,I voted,Kamala Harris
44a64eb2-2f5f-4bba-b240-f62c09871227,0.484316393,Male,65+,"Some college, no degree","$15,000 to under $50,000",Midwest,Metropolitan,White,No,Independent,The Republican Party,I voted,Donald Trump
cc96a7d0-6e62-41ea-8bc0-385a033f78bd,0.989842945,Male,65+,4-year or bachelor degree,"More than $200,000",Midwest,Non-metro,White,No,Republican,,I voted,Donald Trump
eb3f4caa-eba8-4f46-bf95-3752fba333c6,1.283826588,Male,65+,Some high school or less,"$50,000 to under $75,000",Northeast,Non-metro,White,No,Democrat,,I voted,Kamala Harris
3805092f-77c0-4352-98ee-3512c8e14850,2.269538215,Female,50-64,High school graduate or GED,"$50,000 to under $75,000",Midwest,Metropolitan,Native American or American Indian,Yes,Democrat,,I did not vote,
47e29d0c-d101-4b46-bbf4-676fde55e0b3,1.670735526,Male,65+,2-year or associate degree,"$50,000 to under $75,000",West,Metropolitan,White,No,Independent,The Republican Party,I voted,Someone else
fe05e617-f879-44f1-a74c-ba831715940e,0.541413515,Female,30-49,4-year or bachelor degree,"$50,000 to under $75,000",Midwest,Metropolitan,White,No,Independent,The Democratic Party,I voted,Kamala Harris
b831a0b8-6170-4a54-81d6-781dd606dc77,0.800406893,Male,50-64,4-year or bachelor degree,"$100,000 to under $150,000",West,Metropolitan,Asian or Asian-American,No,Democrat,,I voted,Kamala Harris
b8664153-a15f-4ca0-85d1-2982092b957e,1.196898558,Male,30-49,Some high school or less,"$15,000 to under $50,000",Midwest,Metropolitan,White,No,Democrat,,I did not vote,
e4a10c8f-a356-494f-80f0-5467305b1a96,0.562903911,Female,30-49,4-year or bachelor degree,"$50,000 to under $75,000",Northeast,Metropolitan,White,No,Democrat,,I voted,Kamala Harris
d8f35236-be73-4d02-808d-6def6552e23d,0.803681081,Male,65+,4-year or bachelor degree,"$50,000 to under $75,000",Midwest,Metropolitan,White,No,Independent,The Republican Party,I voted,Donald Trump
486da6e8-276b-4454-ae88-4f08da763541,1.218157914,Male,30-49,High school graduate or GED,"$50,000 to under $75,000",South,Metropolitan,Black or African-American,Yes,Independent,The Democratic Party,I voted,Kamala Harris
772c6635-c2fd-4dc5-8928-dc1fde558613,0.642141892,Female,50-64,2-year or associate degree,"$50,000 to under $75,000",,,White,No,,,I voted,Donald Trump
37772cf5-67f6-4573-9b93-e383cf7a8cc3,0.678116256,Female,30-49,4-year or bachelor degree,"$50,000 to under $75,000",South,Metropolitan,White,No,Republican,,I voted,Donald Trump
68da9060-16ac-49d4-8a02-3bc0c558bbab,1.008287326,Male,30-49,High school graduate or GED,"$50,000 to under $75,000",Northeast,Metropolitan,White,No,Independent,The Republican Party,I voted,Donald Trump
9577c637-bb41-44d1-94d9-0db0193ddedd,0.790298631,Male,65+,Post-graduate degree,"$75,000 to under $100,000",South,Metropolitan,White,No,Independent,The Democratic Party,I voted,Kamala Harris
1e1fb81f-6672-464e-8c7d-41739197c022,1.263928953,Female,65+,4-year or bachelor degree,"$50,000 to under $75,000",,,Black or African-American,No,Other or none,Neither,I did not vote,
11b8e8ae-d01e-41d8-90f1-7eb9cceae69d,3.110602498,Male,18-29,"Some college, no degree","$150,000 to under $200,000",South,Metropolitan,Mixed race,Yes,Independent,The Democratic Party,I did not vote,
c5410457-1f7a-4a2b-aa10-f421461074d7,0.66038559,Male,50-64,4-year or bachelor degree,"$100,000 to under $150,000",Midwest,Non-metro,White,No,Independent,The Democratic Party,I voted,Kamala Harris
7e908e35-ad14-4da5-8df0-8df0ce3d7aa8,0.701041399,Female,65+,Post-graduate degree,"$150,000 to under $200,000",Northeast,Metropolitan,White,No,Democrat,,I voted,Kamala Harris
4e094eda-0318-43e4-9d1d-eea523aafd8d,1.541690138,Female,18-29,High school graduate or GED,"$50,000 to under $75,000",South,Non-metro,Black or African-American,No,Democrat,,I voted,Kamala Harris
1ccbc844-5543-4406-9fbf-ea1ba3247644,0.794798233,Male,30-49,4-year or bachelor degree,"$50,000 to under $75,000",Midwest,Metropolitan,White,No,Republican,,I voted,Donald Trump
faf42239-b8da-4b5d-92bb-b30c88d215de,0.718260147,Female,65+,2-year or associate degree,"$75,000 to under $100,000",South,Non-metro,White,No,Other or none,The Republican Party,I voted,Donald Trump
30af9179-71a4-4f4d-8b83-40a1c7d91984,0.659761552,Male,30-49,4-year or bachelor degree,"More than $200,000",Northeast,Metropolitan,White,No,Democrat,,I voted,Kamala Harris
54212969-dc1f-4b58-925e-e87d68d3d9ab,0.884635406,Female,65+,"Some college, no degree","$50,000 to under $75,000",South,Metropolitan,White,No,Republican,,I voted,Donald Trump
3dd12a89-dbb7-4eea-a956-1f0ff7fd07c5,0.576729771,Female,30-49,"Some college, no degree","$50,000 to under $75,000",South,Metropolitan,White,No,Independent,The Republican Party,I voted,Donald Trump
336477e2-fe6f-4c88-a0f9-afcac1313e89,0.982198878,Female,30-49,Some high school or less,"Less than $15,000",South,Non-metro,White,No,Other or none,Neither,I was not registered to vote,
a4b13539-43fa-4061-88cd-fc03a1c44ee4,0.634573351,Male,30-49,Post-graduate degree,"$150,000 to under $200,000",Northeast,Metropolitan,White,No,Other or none,The Democratic Party,I voted,Kamala Harris
91c78f9c-ea3b-4020-91cd-335c5b7ffba1,1.500000152,Male,18-29,4-year or bachelor degree,"$75,000 to under $100,000",South,Metropolitan,White,No,Republican,,I voted,Donald Trump
ce5f1c1b-8ff8-4c45-a760-1eae3e6503e4,3.905282127,Female,18-29,High school graduate or GED,"$100,000 to under $150,000",West,Metropolitan,Asian or Asian-American,No,Democrat,,I was not registered to vote,
540fcc67-d742-4372-ad3f-549a2d51fca6,0.659761552,Male,30-49,4-year or bachelor degree,"More than $200,000",West,Metropolitan,White,No,Democrat,,I voted,Kamala Harris
8220399c-fe1b-4717-bc26-15d6208bb879,0.710321431,Female,30-49,2-year or associate degree,"$50,000 to under $75,000",West,Metropolitan,White,No,Republican,,I voted,Donald Trump
